;id_institucion;nom_institucion;nom_institucion_html;id_carrera;nombre_carrera;nombre_carrera_HTML;nombre_carrera_no_tilde;ORM_laravel
737;111;Universidad Bernardo OHiggins;Universidad Bernardo OHiggins;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
738;111;Universidad Bernardo OHiggins;Universidad Bernardo OHiggins;101;Pedagogía en Educación Física;"Pedagog&iacute;a en Educaci&oacute;n F&iacute;sica";Pedagogia en Educacion Fisica;
739;111;Universidad Bernardo OHiggins;Universidad Bernardo OHiggins;105;Pedagogía en Historia, Geografía y Ciencias Sociales;"Pedagog&iacute;a en Historia, Geograf&iacute;a y Ciencias Sociales";Pedagogia en Historia, Geografia y Ciencias Sociales;
740;111;Universidad Bernardo OHiggins;Universidad Bernardo OHiggins;106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
741;111;Universidad Bernardo OHiggins;Universidad Bernardo OHiggins;111;Psicología;"Psicolog&iacute;a";Psicologia;
742;112;Universidad Bolivariana;Universidad Bolivariana;4;Administración Pública;"Administraci&oacute;n P&uacute;blica";Administracion Publica;
743;112;Universidad Bolivariana;Universidad Bolivariana;20;Derecho;Derecho;Derecho;
744;112;Universidad Bolivariana;Universidad Bolivariana;71;Ingeniería en Prevención de Riesgos;"Ingenier&iacute;a en Prevenci&oacute;n de Riesgos";Ingenieria en Prevencion de Riesgos;
745;112;Universidad Bolivariana;Universidad Bolivariana;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
746;112;Universidad Bolivariana;Universidad Bolivariana;101;Pedagogía en Educación Física;"Pedagog&iacute;a en Educaci&oacute;n F&iacute;sica";Pedagogia en Educacion Fisica;
747;112;Universidad Bolivariana;Universidad Bolivariana;111;Psicología;"Psicolog&iacute;a";Psicologia;
748;112;Universidad Bolivariana;Universidad Bolivariana;158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
749;112;Universidad Bolivariana;Universidad Bolivariana;177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
750;112;Universidad Bolivariana;Universidad Bolivariana;201;Trabajo Social;Trabajo Social;Trabajo Social;
751;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";18;Contador Auditor;Contador Auditor;Contador Auditor;
752;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
753;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";96;Pedagogía en Artes y Música;"Pedagog&iacute;a en Artes y M&uacute;sica";Pedagogia en Artes y Musica;
754;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
755;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
756;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
757;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";101;Pedagogía en Educación Física;"Pedagog&iacute;a en Educaci&oacute;n F&iacute;sica";Pedagogia en Educacion Fisica;
758;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";105;Pedagogía en Historia, Geografía y Ciencias Sociales;"Pedagog&iacute;a en Historia, Geograf&iacute;a y Ciencias Sociales";Pedagogia en Historia, Geografia y Ciencias Sociales;
759;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
760;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";107;Pedagogía en Lenguaje, Comunicación y/o Castellano;"Pedagog&iacute;a en Lenguaje, Comunicaci&oacute;n y/o Castellano";Pedagogia en Lenguaje, Comunicacion y/o Castellano;
761;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";108;Pedagogía en Matemáticas y Computación;"Pedagog&iacute;a en Matem&aacute;ticas y Computaci&oacute;n";Pedagogia en Matematicas y Computacion;
762;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";111;Psicología;"Psicolog&iacute;a";Psicologia;
763;113;Universidad Católica Cardenal Raúl Silva Henríquez;"Universidad Cat&oacute;lica Cardenal Ra&uacute;l Silva Henr&iacute;quez";201;Trabajo Social;Trabajo Social;Trabajo Social;
764;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
765;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";13;Biología Marina y Ecología Marina;"Biolog&iacute;a Marina y Ecolog&iacute;a Marina";Biologia Marina y Ecologia Marina;
766;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";18;Contador Auditor;Contador Auditor;Contador Auditor;
767;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";20;Derecho;Derecho;Derecho;
768;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";26;Enfermería;"Enfermer&iacute;a";Enfermeria;
769;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
770;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";49;Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería;"Ingenier&iacute;a Civil, plan com&uacute;n y licenciatura en Ciencias de la Ingenier&iacute;a";Ingenieria Civil, plan comun y licenciatura en Ciencias de la Ingenieria;
771;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
772;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";81;Ingeniería Industrial;"Ingenier&iacute;a Industrial";Ingenieria Industrial;
773;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";89;Medicina;Medicina;Medicina;
774;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";92;Nutrición y Dietética;"Nutrici&oacute;n y Diet&eacute;tica";Nutricion y Dietetica;
775;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";97;Pedagogía en Ciencias;"Pedagog&iacute;a en Ciencias";Pedagogia en Ciencias;
776;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
777;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
778;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
779;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";104;Pedagogía en Filosofía y Religión;"Pedagog&iacute;a en Filosof&iacute;a y Religi&oacute;n";Pedagogia en Filosofia y Religion;
780;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
781;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";107;Pedagogía en Lenguaje, Comunicación y/o Castellano;"Pedagog&iacute;a en Lenguaje, Comunicaci&oacute;n y/o Castellano";Pedagogia en Lenguaje, Comunicacion y/o Castellano;
782;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";109;Periodismo;Periodismo;Periodismo;
783;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";126;Técnico Asistente del Educador de Párvulos;"T&eacute;cnico Asistente del Educador de P&aacute;rvulos";Tecnico Asistente del Educador de Parvulos;
784;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
785;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
786;114;Universidad Católica de la Santísima Concepción;"Universidad Cat&oacute;lica de la Sant&iacute;sima Concepci&oacute;n";201;Trabajo Social;Trabajo Social;Trabajo Social;
787;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";6;Agronomía;"Agronom&iacute;a";Agronomia;
788;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";10;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;Artes y Licenciatura en Artes;
789;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";20;Derecho;Derecho;Derecho;
790;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
791;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";51;Ingeniería en Acuicultura y Pesca;"Ingenier&iacute;a en Acuicultura y Pesca";Ingenieria en Acuicultura y Pesca;
792;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";90;Medicina Veterinaria;Medicina Veterinaria;Medicina Veterinaria;
793;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";97;Pedagogía en Ciencias;"Pedagog&iacute;a en Ciencias";Pedagogia en Ciencias;
794;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
795;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
796;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
797;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
798;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";107;Pedagogía en Lenguaje, Comunicación y/o Castellano;"Pedagog&iacute;a en Lenguaje, Comunicaci&oacute;n y/o Castellano";Pedagogia en Lenguaje, Comunicacion y/o Castellano;
799;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";108;Pedagogía en Matemáticas y Computación;"Pedagog&iacute;a en Matem&aacute;ticas y Computaci&oacute;n";Pedagogia en Matematicas y Computacion;
800;115;Universidad Católica de Temuco;"Universidad Cat&oacute;lica de Temuco";201;Trabajo Social;Trabajo Social;Trabajo Social;
801;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
802;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";6;Agronomía;"Agronom&iacute;a";Agronomia;
803;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";18;Contador Auditor;Contador Auditor;Contador Auditor;
804;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";26;Enfermería;"Enfermer&iacute;a";Enfermeria;
805;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
806;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";58;Ingeniería en Construcción;"Ingenier&iacute;a en Construcci&oacute;n";Ingenieria en Construccion;
807;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";85;Kinesiología;"Kinesiolog&iacute;a";Kinesiologia;
808;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";89;Medicina;Medicina;Medicina;
809;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";97;Pedagogía en Ciencias;"Pedagog&iacute;a en Ciencias";Pedagogia en Ciencias;
810;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
811;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
812;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
813;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";101;Pedagogía en Educación Física;"Pedagog&iacute;a en Educaci&oacute;n F&iacute;sica";Pedagogia en Educacion Fisica;
814;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";104;Pedagogía en Filosofía y Religión;"Pedagog&iacute;a en Filosof&iacute;a y Religi&oacute;n";Pedagogia en Filosofia y Religion;
815;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
816;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";108;Pedagogía en Matemáticas y Computación;"Pedagog&iacute;a en Matem&aacute;ticas y Computaci&oacute;n";Pedagogia en Matematicas y Computacion;
817;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";111;Psicología;"Psicolog&iacute;a";Psicologia;
818;116;Universidad Católica del Maule;"Universidad Cat&oacute;lica del Maule";201;Trabajo Social;Trabajo Social;Trabajo Social;
819;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";9;Arquitectura;Arquitectura;Arquitectura;
820;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";18;Contador Auditor;Contador Auditor;Contador Auditor;
821;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";20;Derecho;Derecho;Derecho;
822;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";26;Enfermería;"Enfermer&iacute;a";Enfermeria;
823;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";32;Geología;"Geolog&iacute;a";Geologia;
824;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";37;Ingeniería Civil Ambiental;"Ingenier&iacute;a Civil Ambiental";Ingenieria Civil Ambiental;
825;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
826;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
827;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";49;Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería;"Ingenier&iacute;a Civil, plan com&uacute;n y licenciatura en Ciencias de la Ingenier&iacute;a";Ingenieria Civil, plan comun y licenciatura en Ciencias de la Ingenieria;
828;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
829;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";58;Ingeniería en Construcción;"Ingenier&iacute;a en Construcci&oacute;n";Ingenieria en Construccion;
830;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";70;Ingeniería en Minas y Metalurgia;"Ingenier&iacute;a en Minas y Metalurgia";Ingenieria en Minas y Metalurgia;
831;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";71;Ingeniería en Prevención de Riesgos;"Ingenier&iacute;a en Prevenci&oacute;n de Riesgos";Ingenieria en Prevencion de Riesgos;
832;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";85;Kinesiología;"Kinesiolog&iacute;a";Kinesiologia;
833;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";86;Licenciatura en Gestión;"Licenciatura en Gesti&oacute;n";Licenciatura en Gestion;
834;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";89;Medicina;Medicina;Medicina;
835;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
836;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
837;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";109;Periodismo;Periodismo;Periodismo;
838;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";111;Psicología;"Psicolog&iacute;a";Psicologia;
839;117;Universidad Católica del Norte;"Universidad Cat&oacute;lica del Norte";116;Química y Farmacia;"Qu&iacute;mica y Farmacia";Quimica y Farmacia;
840;118;Universidad Central de Chile;Universidad Central de Chile;2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
841;118;Universidad Central de Chile;Universidad Central de Chile;4;Administración Pública;"Administraci&oacute;n P&uacute;blica";Administracion Publica;
842;118;Universidad Central de Chile;Universidad Central de Chile;9;Arquitectura;Arquitectura;Arquitectura;
843;118;Universidad Central de Chile;Universidad Central de Chile;15;Ciencias Políticas;"Ciencias Pol&iacute;ticas";Ciencias Politicas;
844;118;Universidad Central de Chile;Universidad Central de Chile;18;Contador Auditor;Contador Auditor;Contador Auditor;
845;118;Universidad Central de Chile;Universidad Central de Chile;20;Derecho;Derecho;Derecho;
846;118;Universidad Central de Chile;Universidad Central de Chile;42;Ingeniería Civil en Computación e Informática;"Ingenier&iacute;a Civil en Computaci&oacute;n e Inform&aacute;tica";Ingenieria Civil en Computacion e Informatica;
847;118;Universidad Central de Chile;Universidad Central de Chile;44;Ingeniería Civil en Obras Civiles;"Ingenier&iacute;a Civil en Obras Civiles";Ingenieria Civil en Obras Civiles;
848;118;Universidad Central de Chile;Universidad Central de Chile;45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
849;118;Universidad Central de Chile;Universidad Central de Chile;50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
850;118;Universidad Central de Chile;Universidad Central de Chile;58;Ingeniería en Construcción;"Ingenier&iacute;a en Construcci&oacute;n";Ingenieria en Construccion;
851;118;Universidad Central de Chile;Universidad Central de Chile;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
852;118;Universidad Central de Chile;Universidad Central de Chile;99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
853;118;Universidad Central de Chile;Universidad Central de Chile;100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
854;118;Universidad Central de Chile;Universidad Central de Chile;101;Pedagogía en Educación Física;"Pedagog&iacute;a en Educaci&oacute;n F&iacute;sica";Pedagogia en Educacion Fisica;
855;118;Universidad Central de Chile;Universidad Central de Chile;106;Pedagogía en Idiomas;"Pedagog&iacute;a en Idiomas";Pedagogia en Idiomas;
856;118;Universidad Central de Chile;Universidad Central de Chile;111;Psicología;"Psicolog&iacute;a";Psicologia;
857;118;Universidad Central de Chile;Universidad Central de Chile;113;Publicidad;Publicidad;Publicidad;
858;118;Universidad Central de Chile;Universidad Central de Chile;201;Trabajo Social;Trabajo Social;Trabajo Social;
859;119;Universidad Chileno Británica de Cultura;"Universidad Chileno Brit&aacute;nica de Cultura";202;Traducción e Interpretación;"Traducci&oacute;n e Interpretaci&oacute;n";Traduccion e Interpretacion;
860;120;Universidad de Aconcagua;Universidad de Aconcagua;6;Agronomía;"Agronom&iacute;a";Agronomia;
861;120;Universidad de Aconcagua;Universidad de Aconcagua;18;Contador Auditor;Contador Auditor;Contador Auditor;
862;120;Universidad de Aconcagua;Universidad de Aconcagua;26;Enfermería;"Enfermer&iacute;a";Enfermeria;
863;120;Universidad de Aconcagua;Universidad de Aconcagua;43;Ingeniería Civil en Minas;"Ingenier&iacute;a Civil en Minas";Ingenieria Civil en Minas;
864;120;Universidad de Aconcagua;Universidad de Aconcagua;45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
865;120;Universidad de Aconcagua;Universidad de Aconcagua;50;Ingeniería Comercial;"Ingenier&iacute;a Comercial";Ingenieria Comercial;
866;120;Universidad de Aconcagua;Universidad de Aconcagua;58;Ingeniería en Construcción;"Ingenier&iacute;a en Construcci&oacute;n";Ingenieria en Construccion;
867;120;Universidad de Aconcagua;Universidad de Aconcagua;71;Ingeniería en Prevención de Riesgos;"Ingenier&iacute;a en Prevenci&oacute;n de Riesgos";Ingenieria en Prevencion de Riesgos;
868;120;Universidad de Aconcagua;Universidad de Aconcagua;81;Ingeniería Industrial;"Ingenier&iacute;a Industrial";Ingenieria Industrial;
869;120;Universidad de Aconcagua;Universidad de Aconcagua;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
870;120;Universidad de Aconcagua;Universidad de Aconcagua;99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
871;120;Universidad de Aconcagua;Universidad de Aconcagua;111;Psicología;"Psicolog&iacute;a";Psicologia;
872;120;Universidad de Aconcagua;Universidad de Aconcagua;158;Técnico en Enfermería;"T&eacute;cnico en Enfermer&iacute;a";Tecnico en Enfermeria;
873;120;Universidad de Aconcagua;Universidad de Aconcagua;173;Técnico en Minería y Metalurgia;"T&eacute;cnico en Miner&iacute;a y Metalurgia";Tecnico en Mineria y Metalurgia;
874;120;Universidad de Aconcagua;Universidad de Aconcagua;177;Técnico en Prevención de Riesgos;"T&eacute;cnico en Prevenci&oacute;n de Riesgos";Tecnico en Prevencion de Riesgos;
875;121;Universidad de Antofagasta;Universidad de Antofagasta;2;Administración de Empresas e Ing. Asociadas;"Administraci&oacute;n de Empresas e Ing. Asociadas";Administracion de Empresas e Ing. Asociadas;
876;121;Universidad de Antofagasta;Universidad de Antofagasta;4;Administración Pública;"Administraci&oacute;n P&uacute;blica";Administracion Publica;
877;121;Universidad de Antofagasta;Universidad de Antofagasta;24;Diseño Gráfico;"Dise&ntilde;o Gr&aacute;fico";Diseño Grafico;
878;121;Universidad de Antofagasta;Universidad de Antofagasta;26;Enfermería;"Enfermer&iacute;a";Enfermeria;
879;121;Universidad de Antofagasta;Universidad de Antofagasta;45;Ingeniería Civil Industrial;"Ingenier&iacute;a Civil Industrial";Ingenieria Civil Industrial;
880;121;Universidad de Antofagasta;Universidad de Antofagasta;70;Ingeniería en Minas y Metalurgia;"Ingenier&iacute;a en Minas y Metalurgia";Ingenieria en Minas y Metalurgia;
881;121;Universidad de Antofagasta;Universidad de Antofagasta;85;Kinesiología;"Kinesiolog&iacute;a";Kinesiologia;
882;121;Universidad de Antofagasta;Universidad de Antofagasta;89;Medicina;Medicina;Medicina;
883;121;Universidad de Antofagasta;Universidad de Antofagasta;93;Obstetricia y Puericultura;Obstetricia y Puericultura;Obstetricia y Puericultura;
884;121;Universidad de Antofagasta;Universidad de Antofagasta;94;Odontología;"Odontolog&iacute;a";Odontologia;
885;121;Universidad de Antofagasta;Universidad de Antofagasta;97;Pedagogía en Ciencias;"Pedagog&iacute;a en Ciencias";Pedagogia en Ciencias;
886;121;Universidad de Antofagasta;Universidad de Antofagasta;98;Pedagogía en Educación Básica;"Pedagog&iacute;a en Educaci&oacute;n B&aacute;sica";Pedagogia en Educacion Basica;
887;121;Universidad de Antofagasta;Universidad de Antofagasta;99;Pedagogía en Educación de Párvulos;"Pedagog&iacute;a en Educaci&oacute;n de P&aacute;rvulos";Pedagogia en Educacion de Parvulos;
888;121;Universidad de Antofagasta;Universidad de Antofagasta;100;Pedagogía en Educación Diferencial;"Pedagog&iacute;a en Educaci&oacute;n Diferencial";Pedagogia en Educacion Diferencial;
889;121;Universidad de Antofagasta;Universidad de Antofagasta;101;Pedagogía en Educación Física;"Pedagog&iacute;a en Educaci&oacute;n F&iacute;sica";Pedagogia en Educacion Fisica;
890;121;Universidad de Antofagasta;Universidad de Antofagasta;107;Pedagogía en Lenguaje, Comunicación y/o Castellano;"Pedagog&iacute;a en Lenguaje, Comunicaci&oacute;n y/o Castellano";Pedagogia en Lenguaje, Comunicacion y/o Castellano;
